time_since_first
0 days 00:00:00
0 days 00:00:11.332867072
0 days 00:00:22.629452032
0 days 00:00:33.767817984
0 days 00:00:45.065830144
0 days 00:00:56.345358080
0 days 00:01:07.696983040
0 days 00:01:19.084771072
0 days 00:01:30.320907008
0 days 00:01:41.511316992
0 days 00:01:52.677407232
0 days 00:02:03.965779200
0 days 00:02:15.352162048
0 days 00:02:26.686402048
0 days 00:02:38.359885056
0 days 00:02:49.395038208
0 days 00:03:00.767697152
0 days 00:03:12.026023168
0 days 00:03:23.318533120
0 days 00:03:34.454862080
0 days 00:03:45.761182208
0 days 00:03:57.062489088
0 days 00:04:08.516692224
0 days 00:04:19.744209152
0 days 00:04:30.935761152
0 days 00:04:42.274099200
0 days 00:04:53.654611200
0 days 00:05:04.869530112
0 days 00:05:15.990953984
0 days 00:05:27.388708096
0 days 00:05:38.693620992
0 days 00:05:49.879248128
0 days 00:06:01.110253056
0 days 00:06:12.628617984
0 days 00:06:23.819732224
0 days 00:06:34.821641984
0 days 00:06:45.952817152
0 days 00:06:57.305089024
0 days 00:07:08.541065216
0 days 00:07:19.784457216
0 days 00:07:30.847561216
0 days 00:07:42.142916096
0 days 00:07:53.360543232
0 days 00:08:04.726642176
0 days 00:08:16.226624
0 days 00:08:27.372118016
0 days 00:08:38.822625024
0 days 00:08:49.891090176
0 days 00:09:01.084508160
0 days 00:09:12.137548032
0 days 00:09:23.421862144
0 days 00:09:34.596964096
0 days 00:09:45.933381120
0 days 00:09:57.090459136
0 days 00:10:08.220754176
0 days 00:10:19.236908032
0 days 00:10:30.433358080
0 days 00:10:41.657209088
0 days 00:10:52.774918144
0 days 00:11:04.023273984
0 days 00:11:15.165856
0 days 00:11:26.455910144
0 days 00:11:37.575897088
0 days 00:11:48.833940224
0 days 00:12:00.046804992
0 days 00:12:11.178348032
0 days 00:12:22.372568064
0 days 00:12:33.451462144
0 days 00:12:44.437069056
0 days 00:12:55.644137984
0 days 00:13:06.866556160
0 days 00:13:18.268552192
0 days 00:13:29.409504
0 days 00:13:40.771144192
0 days 00:13:51.874190080
0 days 00:14:03.078403072
0 days 00:14:14.442916096
0 days 00:14:25.646937088
0 days 00:14:36.911618048
0 days 00:14:48.139326976
0 days 00:14:59.555098112
0 days 00:15:10.825492224
0 days 00:15:22.359907072
0 days 00:15:33.521679104
0 days 00:15:44.556504064
0 days 00:15:55.733731072
0 days 00:16:07.011544064
0 days 00:16:18.127954176
0 days 00:16:29.341855232
0 days 00:16:40.540786176
0 days 00:16:51.601883136
0 days 00:17:02.929700096
0 days 00:17:14.142419200
0 days 00:17:25.362190080
0 days 00:17:36.534690048
0 days 00:17:47.719938048
0 days 00:17:59.013720064
0 days 00:18:10.208148224
0 days 00:18:21.256543232
0 days 00:18:32.390277120
0 days 00:18:43.443283200
0 days 00:18:54.435414016
0 days 00:19:05.620751104
0 days 00:19:16.778975232
0 days 00:19:28.091536128
0 days 00:19:39.495885056
0 days 00:19:50.672185088
0 days 00:20:01.765048064
0 days 00:20:13.144173056
0 days 00:20:24.186365184
0 days 00:20:35.434635008
0 days 00:20:46.579257088
0 days 00:20:57.697832192
0 days 00:21:08.890301184
0 days 00:21:20.109585152
0 days 00:21:31.183115008
0 days 00:21:42.389009152
0 days 00:21:53.553064192
0 days 00:22:04.750411008
0 days 00:22:15.826554112
0 days 00:22:26.941570048
0 days 00:22:38.207984128
0 days 00:22:49.575870208
0 days 00:23:00.493817088
0 days 00:23:11.929256192
0 days 00:23:23.150881024
0 days 00:23:34.629259008
0 days 00:23:45.789495040
0 days 00:23:57.001588224
0 days 00:24:08.423038208
0 days 00:24:19.574992128
0 days 00:24:30.836612096
0 days 00:24:42.141384192
0 days 00:24:53.319752192
0 days 00:25:04.396485120
0 days 00:25:15.469161216
0 days 00:25:26.634822144
0 days 00:25:38.008257024
0 days 00:25:49.215770112
0 days 00:26:00.462467072
0 days 00:26:11.628628992
0 days 00:26:22.737396224
