time_since_first
0 days 00:00:00
0 days 00:00:11.310300160
0 days 00:00:22.575475968
0 days 00:00:33.745059072
0 days 00:00:45.006112
0 days 00:00:56.277405952
0 days 00:01:07.468557056
0 days 00:01:18.534761984
0 days 00:01:29.725556992
0 days 00:01:41.022274048
0 days 00:01:52.179245056
0 days 00:02:03.345626112
0 days 00:02:14.589689088
0 days 00:02:25.731410176
0 days 00:02:36.940065024
0 days 00:02:48.178823936
0 days 00:02:59.611819008
0 days 00:03:10.898456064
0 days 00:03:22.003058944
0 days 00:03:33.365961984
0 days 00:03:44.515407104
0 days 00:03:55.901203968
0 days 00:04:07.116478976
0 days 00:04:18.436174080
0 days 00:04:29.643230976
0 days 00:04:40.731924992
0 days 00:04:51.932983040
0 days 00:05:03.266846976
0 days 00:05:14.347443968
0 days 00:05:25.542349056
0 days 00:05:36.665179136
0 days 00:05:47.735767040
0 days 00:05:59.043687168
0 days 00:06:10.144860928
0 days 00:06:21.355000064
0 days 00:06:32.601362944
0 days 00:06:43.888819968
0 days 00:06:55.186584064
0 days 00:07:06.379420928
0 days 00:07:17.484121088
0 days 00:07:28.788527104
0 days 00:07:39.914567168
0 days 00:07:51.206054144
0 days 00:08:02.739639040
0 days 00:08:13.871408128
0 days 00:08:25.041349120
0 days 00:08:36.107718144
0 days 00:08:47.176272128
0 days 00:08:58.322726144
0 days 00:09:09.539909120
0 days 00:09:20.752471040
0 days 00:09:31.986617088
0 days 00:09:43.109910016
0 days 00:09:54.637382144
0 days 00:10:05.818809088
0 days 00:10:17.087284992
0 days 00:10:28.228262144
0 days 00:10:39.378290944
0 days 00:10:50.495280128
0 days 00:11:01.715712
0 days 00:11:12.946129152
0 days 00:11:24.110363136
0 days 00:11:35.466983936
0 days 00:11:46.577224960
0 days 00:11:57.741069056
0 days 00:12:08.987993088
0 days 00:12:20.205476096
0 days 00:12:31.353278976
0 days 00:12:42.590337024
0 days 00:12:53.940348160
0 days 00:13:05.110561024
0 days 00:13:16.371566080
0 days 00:13:27.601755136
0 days 00:13:38.751933952
0 days 00:13:50.034195968
0 days 00:14:01.324601088
0 days 00:14:12.592201984
0 days 00:14:23.765739008
0 days 00:14:34.898799104
0 days 00:14:46.344656128
0 days 00:14:57.360740096
0 days 00:15:08.500580096
0 days 00:15:19.896727040
0 days 00:15:30.969252096
0 days 00:15:42.270290176
0 days 00:15:53.640872960
0 days 00:16:04.841275136
0 days 00:16:16.020643072
0 days 00:16:27.163121920
0 days 00:16:38.463205120
0 days 00:16:49.656216064
0 days 00:17:00.742620160
0 days 00:17:12.016616960
0 days 00:17:23.131473152
0 days 00:17:34.271816960
0 days 00:17:45.338823168
0 days 00:17:56.426259968
0 days 00:18:07.585404160
0 days 00:18:18.690373120
0 days 00:18:29.879949056
0 days 00:18:41.050969088
0 days 00:18:52.249350144
0 days 00:19:03.451453952
0 days 00:19:14.531808
0 days 00:19:25.963931136
0 days 00:19:37.115559168
0 days 00:19:48.682759168
0 days 00:19:59.805656064
0 days 00:20:11.178625024
0 days 00:20:22.351312128
0 days 00:20:33.544549120
0 days 00:20:44.839717120
0 days 00:20:56.075880960
0 days 00:21:07.569992960
0 days 00:21:18.731291136
0 days 00:21:29.864825088
0 days 00:21:41.169543168
0 days 00:21:52.658106112
0 days 00:22:04.145633024
0 days 00:22:15.298267136
0 days 00:22:26.323499008
0 days 00:22:37.461022976
0 days 00:22:48.711706112
0 days 00:23:00.034607104
0 days 00:23:11.457810944
0 days 00:23:22.783666944
0 days 00:23:34.143249152
0 days 00:23:45.575511040
0 days 00:23:57.065579008
0 days 00:24:08.244648960
0 days 00:24:19.531843072
0 days 00:24:30.762225920
0 days 00:24:41.942248960
0 days 00:24:53.160129024
0 days 00:25:04.525913088
0 days 00:25:15.697671936
0 days 00:25:26.869997056
0 days 00:25:37.969774080
0 days 00:25:49.151352064
0 days 00:26:00.390515968
0 days 00:26:11.682970112
0 days 00:26:22.953814016
0 days 00:26:34.251715072
0 days 00:26:45.353967104
0 days 00:26:56.532380160
0 days 00:27:07.797092096
0 days 00:27:18.939640064
0 days 00:27:30.171702016
0 days 00:27:41.450441984
0 days 00:27:52.647728128
0 days 00:28:03.898904064
0 days 00:28:15.349673984
0 days 00:28:26.501145088
0 days 00:28:37.777507072
0 days 00:28:48.942761984
0 days 00:29:00.341832960
0 days 00:29:11.455478016
0 days 00:29:22.625357056
0 days 00:29:33.736969984
0 days 00:29:45.072477952
0 days 00:29:56.219744
0 days 00:30:07.453543168
0 days 00:30:18.714070016
0 days 00:30:30.220337152
0 days 00:30:41.496705024
0 days 00:30:53.009417984
0 days 00:31:04.263696128
0 days 00:31:15.485191168
0 days 00:31:26.753332992
0 days 00:31:37.824344064
0 days 00:31:48.868840960
0 days 00:32:00.185344
0 days 00:32:11.303975936
0 days 00:32:22.556931072
0 days 00:32:33.908482048
0 days 00:32:45.138600960
0 days 00:32:56.363014144
0 days 00:33:07.289511168
0 days 00:33:18.344450048
0 days 00:33:29.704574976
0 days 00:33:40.868425984
0 days 00:33:52.023954944
0 days 00:34:03.130546944
0 days 00:34:14.170566144
0 days 00:34:25.217590016
0 days 00:34:36.291286016
0 days 00:34:47.591196928
0 days 00:34:58.924214016
0 days 00:35:10.145342976
0 days 00:35:21.272774144
0 days 00:35:32.639476992
0 days 00:35:43.806777088
0 days 00:35:55.060288
0 days 00:36:06.211729152
0 days 00:36:17.634433024
0 days 00:36:28.832212992
0 days 00:36:40.094491136
0 days 00:36:51.397495040
0 days 00:37:02.816964096
0 days 00:37:14.071895040
0 days 00:37:25.515034112
0 days 00:37:36.725540096
0 days 00:37:47.950684160
0 days 00:37:59.257029120
0 days 00:38:10.571524096
0 days 00:38:21.769187072
0 days 00:38:33.068039168
0 days 00:38:44.274024960
0 days 00:38:55.527923968
0 days 00:39:06.897079040
0 days 00:39:18.188371968
0 days 00:39:29.520425984
0 days 00:39:40.905737984
0 days 00:39:51.976858112
0 days 00:40:03.134593024
0 days 00:40:14.322185984
0 days 00:40:25.734845952
0 days 00:40:36.875271936
0 days 00:40:48.146167040
0 days 00:40:59.382904064
0 days 00:41:10.864152064
0 days 00:41:22.045509120
0 days 00:41:33.258964992
0 days 00:41:44.357622016
0 days 00:41:55.687712
0 days 00:42:06.968696064
0 days 00:42:18.212090112
0 days 00:42:29.485953024
0 days 00:42:40.612498176
0 days 00:42:51.919495168
0 days 00:43:03.246610176
0 days 00:43:14.582662144
0 days 00:43:25.796387072
0 days 00:43:36.930823936
0 days 00:43:48.062103040
0 days 00:43:59.460173056
0 days 00:44:10.573329152
0 days 00:44:21.891619072
0 days 00:44:33.250694144
0 days 00:44:44.345373952
0 days 00:44:55.531639040
0 days 00:45:06.696722176
0 days 00:45:17.925713152
0 days 00:45:29.255155968
0 days 00:45:40.415353088
0 days 00:45:51.589477120
0 days 00:46:02.760986112
0 days 00:46:13.857446144
0 days 00:46:25.201223936
0 days 00:46:36.404573952
0 days 00:46:47.513372928
0 days 00:46:58.756955136
0 days 00:47:09.965939968
0 days 00:47:21.251795968
0 days 00:47:32.381671936
0 days 00:47:43.845425152
0 days 00:47:55.090887936
0 days 00:48:06.294919168
0 days 00:48:17.451067136
0 days 00:48:28.917404160
0 days 00:48:40.054081024
0 days 00:48:51.286675968
0 days 00:49:02.542016
0 days 00:49:13.756547072
0 days 00:49:24.976270080
0 days 00:49:36.243766016
0 days 00:49:47.615239168
0 days 00:49:58.789568
0 days 00:50:10.067461120
0 days 00:50:21.234644992
0 days 00:50:32.595863040
0 days 00:50:43.710098944
0 days 00:50:55.000582144
0 days 00:51:06.221858048
0 days 00:51:17.411640064
0 days 00:51:28.757483008
0 days 00:51:40.100248064
0 days 00:51:51.134551040
0 days 00:52:02.346631936
0 days 00:52:13.413339136
0 days 00:52:24.645431040
0 days 00:52:35.734988032
0 days 00:52:46.923966976
0 days 00:52:58.062112
0 days 00:53:09.224814080
0 days 00:53:20.348558080
0 days 00:53:31.460233984
0 days 00:53:42.708231936
0 days 00:53:53.836918016
0 days 00:54:05.018053120
0 days 00:54:16.267889920
0 days 00:54:27.446353152
0 days 00:54:38.533410048
0 days 00:54:49.643900928
0 days 00:55:00.795796992
0 days 00:55:12.100408064
0 days 00:55:23.269630976
0 days 00:55:34.660662016
0 days 00:55:45.945448960
0 days 00:55:57.052164096
0 days 00:56:08.465622016
0 days 00:56:19.539036160
0 days 00:56:30.620118016
0 days 00:56:41.678723072
0 days 00:56:52.817959168
0 days 00:57:04.073426176
0 days 00:57:15.195130112
0 days 00:57:26.351122944
0 days 00:57:37.609793024
0 days 00:57:48.937863168
0 days 00:58:00.170864128
0 days 00:58:11.324643072
0 days 00:58:22.560380928
0 days 00:58:33.723603968
0 days 00:58:44.834513152
0 days 00:58:55.871788032
0 days 00:59:07.053524992
0 days 00:59:18.243218944
0 days 00:59:29.521116160
0 days 00:59:40.858163968
0 days 00:59:52.046919936
0 days 01:00:03.217319936
0 days 01:00:14.433923072
0 days 01:00:25.742029056
0 days 01:00:37.170532096
0 days 01:00:48.526511104
0 days 01:00:59.864429056
0 days 01:01:10.930849024
0 days 01:01:22.132868096
0 days 01:01:33.252546048
0 days 01:01:44.539739136
0 days 01:01:55.914993920
0 days 01:02:07.267687168
0 days 01:02:18.486204160
0 days 01:02:29.860271104
0 days 01:02:41.154322176
0 days 01:02:52.382120960
0 days 01:03:03.617046016
0 days 01:03:15.203346176
0 days 01:03:26.508933120
0 days 01:03:37.552538112
0 days 01:03:48.828100096
0 days 01:04:00.015289088
0 days 01:04:11.246211072
0 days 01:04:22.201812992
0 days 01:04:33.457529088
0 days 01:04:44.779866112
0 days 01:04:56.069825024
0 days 01:05:07.223211008
0 days 01:05:18.565459968
0 days 01:05:29.630363136
0 days 01:05:40.988392960
0 days 01:05:52.105065984
0 days 01:06:03.268148992
0 days 01:06:14.458214144
0 days 01:06:25.706159104
0 days 01:06:37.000678144
0 days 01:06:48.243481088
0 days 01:06:59.421453056
0 days 01:07:10.596708096
0 days 01:07:21.735043072
0 days 01:07:32.803670016
0 days 01:07:43.926966016
0 days 01:07:55.213943040
0 days 01:08:06.366812160
0 days 01:08:17.405782016
0 days 01:08:28.723582976
0 days 01:08:40.009858048
0 days 01:08:51.222960128
0 days 01:09:02.294236928
0 days 01:09:13.696209152
0 days 01:09:25.028261120
0 days 01:09:36.365679104
0 days 01:09:47.720520960
0 days 01:09:58.925314048
0 days 01:10:10.265256960
0 days 01:10:21.442087936
0 days 01:10:32.552526080
0 days 01:10:43.705857024
0 days 01:10:54.652769024
0 days 01:11:05.714838016
0 days 01:11:17.343847168
0 days 01:11:28.510979072
0 days 01:11:39.668431104
0 days 01:11:50.917771008
0 days 01:12:02.064216064
0 days 01:12:13.350854144
0 days 01:12:24.520610048
0 days 01:12:35.568596992
0 days 01:12:46.891345152
0 days 01:12:58.136238080
0 days 01:13:09.280741120
0 days 01:13:20.505741056
0 days 01:13:31.775372032
0 days 01:13:42.934455040
0 days 01:13:54.007802112
0 days 01:14:05.148721152
0 days 01:14:16.310731008
0 days 01:14:27.471879168
0 days 01:14:38.702985984
0 days 01:14:49.974052096
